userid,user,pageid,revid,parentid,ns,title,timestamp,top,comment,size,new,minor,texthidden,suppressed,commenthidden
717938,Braveheidi,8645102,142635720,142635654,0,Claudia Jones,2017-11-16T03:37:43Z,,"/* The West Indian Gazette et Afro-Asian Caribbean News, 1958 */ réécriture avec ton plus encyclopédique et neutre",24644,,,,,
717938,Braveheidi,8645102,142635654,142635636,0,Claudia Jones,2017-11-16T03:24:35Z,,/* Activisme */,24713,,,,,
717938,Braveheidi,8645102,142635636,142635629,0,Claudia Jones,2017-11-16T03:21:42Z,,"/* The West Indian Gazette et Afro-Asian Caribbean News, 1958 */ réécriture pour ton plus encyclopédique",24701,,,,,
717938,Braveheidi,8645102,142635629,142635612,0,Claudia Jones,2017-11-16T03:20:16Z,,/* Activisme */,24729,,,,,
717938,Braveheidi,8645102,142635612,142635512,0,Claudia Jones,2017-11-16T03:16:08Z,,"/* Carrière au Royaume-Uni */ infos complétées / corrigées à partir de la version anglaise. A ce jour, cet article est une traduction de l'article anglais, mais il y a quelques erreurs qui rendent le texte en français incompréhensibles par endroits",24729,,,,,
717938,Braveheidi,8645102,142635512,141719006,0,Claudia Jones,2017-11-16T02:58:30Z,,"/* ""An End to the Neglect of the Problems of the Negro Woman!"" */ suppression partie de la phrase présentant un point de vue personnel et non sourcé.",24718,,,,,
717938,Braveheidi,3451454,142635348,142635339,0,Rokhaya Diallo,2017-11-16T02:25:23Z,,/* Essais */ suppression liens morts,49973,,,,,
717938,Braveheidi,3451454,142635339,142635320,0,Rokhaya Diallo,2017-11-16T02:23:51Z,,/* Attentats de novembre 2011 et janvier 2015 contre Charlie Hebdo */ suppression d'une phrase non neutre. Mme Fourest ne peut pas être la source unique décrétant qui est intégriste ou pas.,49993,,,,,
717938,Braveheidi,3451454,142635320,142635288,0,Rokhaya Diallo,2017-11-16T02:21:03Z,,/* Notoriété */ modif pour rendre le texte plus neutre,50176,,,,,
717938,Braveheidi,3451454,142635288,142635277,0,Rokhaya Diallo,2017-11-16T02:17:50Z,,/* Police dans l'affaire Villiers-le-Bel */ un bout de code oublié...,50586,,,,,
717938,Braveheidi,3451454,142635277,142635201,0,Rokhaya Diallo,2017-11-16T02:17:03Z,,"/* Attentats de novembre 2011 et janvier 2015 contre Charlie Hebdo */ suppression d'une phrase sans lien avec cette section ; la phrase a été préalablement recopiée et déplacée, cf. modif précédente",50647,,,,,
717938,Braveheidi,3451454,142635201,142635078,0,Rokhaya Diallo,2017-11-16T02:14:46Z,,/* Les Indivisibles */ info sur y a bon award Caroline Fourest (déplacement d'une phrase),51514,,,,,
717938,Braveheidi,3451454,142635078,142635036,0,Rokhaya Diallo,2017-11-16T02:08:12Z,,/* Police dans l'affaire Villiers-le-Bel */ modif pour ton plus neutre,51149,,,,,
717938,Braveheidi,3451454,142635036,142634975,0,Rokhaya Diallo,2017-11-16T02:04:15Z,,/* Dérives de l’antiracisme et repli identitaire */ renommer tittre,51604,,,,,
717938,Braveheidi,3451454,142634975,142634926,0,Rokhaya Diallo,2017-11-16T01:55:51Z,,"/* Afro-féminisme, féminisme intersectionnel ou décolonial */ suppression d'un paragraphe hors sujet.",51622,,,,,
717938,Braveheidi,3451454,142634926,142634911,0,Rokhaya Diallo,2017-11-16T01:48:38Z,,suppression phrase non pertinente pour wikipédia,52440,,,,,
717938,Braveheidi,3451454,142634911,142634903,0,Rokhaya Diallo,2017-11-16T01:45:49Z,,/* Critique de l'emploi « a-critique » du terme « racisme antiblanc » */ syntaxe,52845,,,,,
717938,Braveheidi,3451454,142634903,142634855,0,Rokhaya Diallo,2017-11-16T01:44:13Z,,/* Sous-représentation des femmes noires par les magazines féminins */ précision,52845,,,,,
717938,Braveheidi,3451454,142634855,142634841,0,Rokhaya Diallo,2017-11-16T01:39:31Z,,,52827,,,,,
717938,Braveheidi,3451454,142634841,142634826,0,Rokhaya Diallo,2017-11-16T01:37:57Z,,/* Articles connexes */ ajout liens,52814,,,,,
717938,Braveheidi,3451454,142634796,142634785,0,Rokhaya Diallo,2017-11-16T01:33:10Z,,ajout section articles connexes,52794,,,,,
717938,Braveheidi,3451454,142634785,142634752,0,Rokhaya Diallo,2017-11-16T01:30:54Z,,/* Journalisme */ correction syntaxe,52751,,,,,
717938,Braveheidi,3451454,142634752,142609737,0,Rokhaya Diallo,2017-11-16T01:25:18Z,,syntaxe,52755,,,,,
717938,Braveheidi,9831928,142634721,142437925,0,Afroféminisme,2017-11-16T01:18:49Z,,/* Articles connexes */ suppression lien,11091,,,,,
717938,Braveheidi,4473101,142634714,142140059,0,Paulette Nardal,2017-11-16T01:17:54Z,,/* Militante politique */ orthographe + ajout lien,7411,,,,,
717938,Braveheidi,10833718,142634649,139214384,1,Discussion:Afroféminisme,2017-11-16T01:12:42Z,,/* afro-féminisme ou afroféminisme */ nouvelle section,4327,,,,,
717938,Braveheidi,10022720,142627185,142627040,0,Appropriation culturelle,2017-11-15T20:13:00Z,,Annulation de la [[Special:Diff/142627040|modification]] de [[Special:Contributions/96.22.14.98|96.22.14.98]] ([[User talk:96.22.14.98|d]]) suspicion de vandalisme,20540,,,,,
717938,Braveheidi,4438678,142626586,142626381,0,Tariq Ramadan,2017-11-15T19:55:19Z,,Annulation de la [[Special:Diff/142626381|modification]] de [[Special:Contributions/93.231.163.70|93.231.163.70]] ([[User talk:93.231.163.70|d]]) vandalisme,143670,,,,,
717938,Braveheidi,1663362,142626031,142625960,0,Lumières (philosophie),2017-11-15T19:34:49Z,,Annulation de la [[Special:Diff/142625960|modification]] de [[Special:Contributions/90.36.5.80|90.36.5.80]] ([[User talk:90.36.5.80|dsuspicion de vandalisme,40562,,,,,
717938,Braveheidi,3552324,142620816,141751090,0,Frédéric Schiffter,2017-11-15T17:11:11Z,,/* Pensée */ ajout lien + modifications en vue de neutralisation du ton,7533,,,,,
717938,Braveheidi,10355885,142619754,130694296,3,Discussion utilisateur:Ladalaika,2017-11-15T16:39:10Z,,,3109,,,,,
717938,Braveheidi,6035159,142619714,140819716,3,Discussion utilisateur:Arnaud.Serander/2012,2017-11-15T16:37:58Z,,,148894,,,,,
717938,Braveheidi,371217,142619691,140263384,3,Discussion utilisateur:CaptainHaddock,2017-11-15T16:36:06Z,,,100272,,,,,
717938,Braveheidi,850468,142619675,139966595,3,Discussion utilisateur:Jul.H,2017-11-15T16:35:03Z,,,74961,,,,,
717938,Braveheidi,7025879,142619646,142452065,3,Discussion utilisateur:Laurent Nguyen/Archive 2013-2019,2017-11-15T16:33:39Z,,,116121,,,,,
717938,Braveheidi,6960225,142619594,142443658,3,Discussion utilisateur:AméliorationsModestes,2017-11-15T16:31:21Z,,,57586,,,,,
717938,Braveheidi,9671996,142619559,142589344,3,Discussion utilisateur:Phe,2017-11-15T16:29:48Z,,,45120,,,,,
717938,Braveheidi,4778418,142619533,54378891,3,Discussion utilisateur:Jean-Paul Coupal,2017-11-15T16:28:43Z,,,6861,,,,,
717938,Braveheidi,11246869,142619419,142604928,1,Discussion:Conscience historique/Admissibilité,2017-11-15T16:25:15Z,,/* Supprimer */ correction code,2630,,,,,
717938,Braveheidi,11246869,142604928,142604918,1,Discussion:Conscience historique/Admissibilité,2017-11-15T06:48:48Z,,/* Supprimer */,2627,,,,,
717938,Braveheidi,11246869,142604918,142604900,1,Discussion:Conscience historique/Admissibilité,2017-11-15T06:47:25Z,,/* Conscience historique */,2600,,,,,
717938,Braveheidi,11246869,142604900,0,1,Discussion:Conscience historique/Admissibilité,2017-11-15T06:45:48Z,,création page de discussion,2594,,,,,
717938,Braveheidi,7289658,142604898,142604684,4,Wikipédia:Débat d'admissibilité,2017-11-15T06:45:04Z,,/* 15 novembre */,19652,,,,,
717938,Braveheidi,4778494,142604883,141107874,0,Conscience historique,2017-11-15T06:43:08Z,,,17418,,,,,
717938,Braveheidi,6148190,142604809,76770969,3,Discussion utilisateur:LVL Médical,2017-11-15T06:37:27Z,,/* Wikipédia n'est pas une plate-forme promotionnelle */ nouvelle section,4110,,,,,
717938,Braveheidi,3752270,142604760,142604752,0,LVL Medical,2017-11-15T06:32:45Z,,"suppression bandeau ""promotionnel"" après modifications en vue de rendre l'article encyclopédique et non plus le sac à pub que c'était",4749,,,,,
717938,Braveheidi,3752270,142604752,142604731,0,LVL Medical,2017-11-15T06:31:37Z,,ajout source,4765,,,,,
717938,Braveheidi,3752270,142604731,142604700,0,LVL Medical,2017-11-15T06:29:43Z,,/* Les 4 domaines d'activité */ ajout de liens + modifications en vue de neutralisation du ton,4738,,,,,
717938,Braveheidi,3752270,142604700,142604680,0,LVL Medical,2017-11-15T06:27:04Z,,/* Les 4 domaines d'activité */,4959,,,,,
717938,Braveheidi,3752270,142604680,142604659,0,LVL Medical,2017-11-15T06:23:14Z,,"Modifications en vue de neutralisation. Wikipédia est une encyclopédie, pas une page de pub.",5050,,,,,
717938,Braveheidi,3752270,142604659,141705929,0,LVL Medical,2017-11-15T06:19:25Z,,modifications en vue de neutralisation du ton.,5693,,,,,
717938,Braveheidi,11241535,142604569,142604426,1,Discussion:Moyen de suicide/Admissibilité,2017-11-15T06:05:24Z,,/* Conserver */ Suicidologie et moyen de suicide : pas le même problème,28399,,,,,
717938,Braveheidi,3056954,142604449,142572279,4,Wikipédia:Demande de renommage/Refusées,2017-11-15T05:47:35Z,,/* {{Demande de renommage/Titre|Ron Karenga|Maulana Karenga}} */,30941,,,,,
717938,Braveheidi,1091847,142604429,68337899,1,Discussion:Maulana Karenga,2017-11-15T05:42:36Z,,Braveheidi a déplacé la page [[Discussion:Ron Karenga]] vers [[Discussion:Maulana Karenga]] : Principe de moindre surprise ; c'est sous ce nom qu'il publie l'ensemble de son oeuvre et qu'il est cité par les autres auteurs,179,,,,,
717938,Braveheidi,11246836,142604428,0,0,Ron Karenga,2017-11-15T05:42:35Z,,Braveheidi a déplacé la page [[Ron Karenga]] vers [[Maulana Karenga]] : Principe de moindre surprise ; c'est sous ce nom qu'il publie l'ensemble de son oeuvre et qu'il est cité par les autres auteurs,32,,,,,
717938,Braveheidi,1091836,142604427,142491730,0,Maulana Karenga,2017-11-15T05:42:35Z,,Braveheidi a déplacé la page [[Ron Karenga]] vers [[Maulana Karenga]] : Principe de moindre surprise ; c'est sous ce nom qu'il publie l'ensemble de son oeuvre et qu'il est cité par les autres auteurs,1844,,,,,
717938,Braveheidi,11241535,142596039,142596006,1,Discussion:Moyen de suicide/Admissibilité,2017-11-14T19:49:25Z,,/* Supprimer */,19006,,,,,
717938,Braveheidi,11241535,142596006,142595456,1,Discussion:Moyen de suicide/Admissibilité,2017-11-14T19:48:33Z,,/* Supprimer */,19002,,,,,
717938,Braveheidi,3995136,142540673,142534906,1,Discussion:Afro-Européens,2017-11-13T00:40:38Z,,/* Admissibilité de l'article à vérifier */,16894,,,,,
717938,Braveheidi,4957317,142533584,141294779,0,Thelonious Monk Institute of Jazz,2017-11-12T20:06:58Z,,modifications syntaxe pour rendre plus francophones. Pas d'apport de contenu.,15332,,,,,
717938,Braveheidi,969380,142527697,142527623,0,Les Ballets Trockadero de Monte Carlo,2017-11-12T16:45:35Z,,suppression bandeau pub après neutralisation ton,1736,,,,,
717938,Braveheidi,969380,142527623,141095542,0,Les Ballets Trockadero de Monte Carlo,2017-11-12T16:43:13Z,,modifications en vue de neutralisation du ton,1763,,,,,
717938,Braveheidi,691054,142527348,142527294,0,Le Cri du contribuable,2017-11-12T16:35:16Z,,suppression bandeau pub après modifications pour neutralisation du ton,3650,,,,,
717938,Braveheidi,691054,142527294,142527260,0,Le Cri du contribuable,2017-11-12T16:33:58Z,,/* Les débats du Cri du Contribuable */ suppression d'une section non sourcée et au contenu non encyclopédique,3684,,,,,
717938,Braveheidi,691054,142527260,141108407,0,Le Cri du contribuable,2017-11-12T16:33:00Z,,/* Ligne éditoriale */ modifications en vue de neutralisation du ton,6305,,,,,
717938,Braveheidi,3714178,142526998,142526957,0,Femmes et Hommes en Église,2017-11-12T16:26:16Z,,suppression bandeau pub après neutralisation,13316,,,,,
717938,Braveheidi,3714178,142526957,141163062,0,Femmes et Hommes en Église,2017-11-12T16:25:12Z,,/* Présentation */ modifications en vue de neutralisation du ton,13341,,,,,
717938,Braveheidi,11211203,142525720,142514162,3,Discussion utilisateur:Lomita/Archive88,2017-11-12T15:47:47Z,,/* Indépendance des sources requise ? /compréhension des critères de notoriété */ nouvelle section,72500,,,,,
717938,Braveheidi,7841416,142524731,142524684,1,Discussion:Grégoire Biyogo/Admissibilité,2017-11-12T15:14:31Z,,/* Conserver */ correction code,24926,,,,,
717938,Braveheidi,7841416,142524684,142524653,1,Discussion:Grégoire Biyogo/Admissibilité,2017-11-12T15:12:59Z,,/* Conserver */ correction code,24930,,,,,
717938,Braveheidi,7841416,142524653,142524618,1,Discussion:Grégoire Biyogo/Admissibilité,2017-11-12T15:11:55Z,,/* Conserver */ correction code,24934,,,,,
717938,Braveheidi,7841416,142524618,142471027,1,Discussion:Grégoire Biyogo/Admissibilité,2017-11-12T15:10:37Z,,"/* Conserver */ si c'est bon, prouvons-le !",24933,,,,,
717938,Braveheidi,7020147,142524104,142524020,0,Grégoire Biyogo,2017-11-12T14:51:07Z,,/* Bibliographie sur Grégoire Biyogo */ correction code,11348,,,,,
717938,Braveheidi,7020147,142524020,142523989,0,Grégoire Biyogo,2017-11-12T14:47:45Z,,/* Bibliographie sur Grégoire Biyogo */ correction code,11349,,,,,
717938,Braveheidi,7020147,142523989,142523953,0,Grégoire Biyogo,2017-11-12T14:46:40Z,,/* Bibliographie sur Grégoire Biyogo */ correction code,11359,,,,,
717938,Braveheidi,7020147,142523953,142522909,0,Grégoire Biyogo,2017-11-12T14:45:34Z,,"Réécriture ressources bibliographiques selon normes Wikipédia Suite et FIN. Je n'ai pas tout trouvé. Si vous pouvez, merci de compléter.",11368,,,,,
717938,Braveheidi,7020147,142522909,142522351,0,Grégoire Biyogo,2017-11-12T14:10:33Z,,/* Bibliographie sur Grégoire Biyogo */ réécriture selon conventions wikipédia. Travail en cours.,11669,,,,,
717938,Braveheidi,7020147,142522351,142522111,0,Grégoire Biyogo,2017-11-12T13:50:02Z,,/* Bibliographie sur Grégoire Biyogo */ Réécriture biblio suite,11650,,,,,
717938,Braveheidi,7020147,142522111,142520652,0,Grégoire Biyogo,2017-11-12T13:41:47Z,,/* Bibliographie sur Grégoire Biyogo */ réécritures sources bibliographiques selon Wikipédia. Travail en cours.,11779,,,,,
717938,Braveheidi,7020147,142520652,142520544,0,Grégoire Biyogo,2017-11-12T12:50:26Z,,/* Bibliographie sur Grégoire Biyogo */ en travaux bibliographie,12294,,,,,
717938,Braveheidi,7020147,142520544,142502691,0,Grégoire Biyogo,2017-11-12T12:45:54Z,,/* Bibliographie sur Grégoire Biyogo */ reprise des éléments selon conventions bibliographiques de Wikipédia. Travail en cours.,12258,,,,,
717938,Braveheidi,1924902,142519345,142519324,3,Discussion utilisateur:Thontep,2017-11-12T11:53:33Z,,/* Afro-Européens / Alexandre Dumas */ j'avais oublié de signer,88516,,,,,
717938,Braveheidi,1924902,142519324,142462488,3,Discussion utilisateur:Thontep,2017-11-12T11:52:59Z,,/* Afro-Européens / Alexandre Dumas */ nouvelle section,88398,,,,,
717938,Braveheidi,3561506,142510061,142510021,4,Wikipédia:Demande de renommage,2017-11-12T01:37:33Z,,/* Ren Karenga  */ nouvelle section,85290,,,,,
717938,Braveheidi,2829,142509889,142509810,0,Syndrome d'immunodéficience acquise,2017-11-12T01:29:26Z,,Annulation de la [[Special:Diff/142509810|modification]] de [[Special:Contributions/80.12.38.60|80.12.38.60]] ([[User talk:80.12.38.60|d]]) vandalisme,92055,,,,,
717938,Braveheidi,3362558,142508574,142153415,0,Suprémacisme noir,2017-11-12T00:19:04Z,,/* Voir aussi */ ajout lien,802,,,,,
717938,Braveheidi,11174460,142504567,141590088,0,Victoria Island (Lagos),2017-11-11T21:41:47Z,,ajout source,613,,,,,
717938,Braveheidi,8339057,142504187,142504052,0,New Paris (Pennsylvanie),2017-11-11T21:24:37Z,,ajout source,835,,,,,
717938,Braveheidi,8339057,142504052,142503887,0,New Paris (Pennsylvanie),2017-11-11T21:19:16Z,,ajout source,675,,,,,
717938,Braveheidi,8339057,142503887,142503818,0,New Paris (Pennsylvanie),2017-11-11T21:12:27Z,,nombre d'habitants,426,,,,,
717938,Braveheidi,8339057,142503818,107667377,0,New Paris (Pennsylvanie),2017-11-11T21:09:55Z,,colline magnétique,332,,,,,
717938,Braveheidi,7020147,142502691,142502642,0,Grégoire Biyogo,2017-11-11T20:21:33Z,,"/* Biographie */ suppression mention comme quoi il aurait été reconnu savant par 14 universités. Les universités ne délivrent aucun titre de ""savant"", et en aucun cas 14 universités à la fois....",10896,,,,,
717938,Braveheidi,7020147,142502642,142464000,0,Grégoire Biyogo,2017-11-11T20:19:34Z,,"/* Biographie */ suppression relatif au ""prix de la Pléiade"" : ce prix n'existe pas ! cf discussion",10977,,,,,
717938,Braveheidi,10542108,142502452,142495668,3,Discussion utilisateur:Chaoborus/2017,2017-11-11T20:12:24Z,,/* L'article Grégoire Biyogo est proposé à la suppression */,58584,,,,,
717938,Braveheidi,471434,142502401,142443682,3,Discussion utilisateur:Shawn,2017-11-11T20:09:35Z,,/* L'article Grégoire Biyogo est proposé à la suppression */,71075,,,,,
717938,Braveheidi,2862203,142502316,142495552,3,Discussion utilisateur:Chris a liege,2017-11-11T20:06:02Z,,/* L'article Grégoire Biyogo est proposé à la suppression */,662529,,,,,
717938,Braveheidi,625124,142491806,142491306,0,Afrocentrisme,2017-11-11T13:26:19Z,,/* Principaux théoriciens de l'afrocentrisme */ ajout lien,64495,,,,,
717938,Braveheidi,1091836,142491730,133515060,0,Maulana Karenga,2017-11-11T13:24:16Z,,chgt : Nom sous lequel il est le plus connu,1844,,,,,
717938,Braveheidi,3697919,142491338,142383946,0,John Henrik Clarke,2017-11-11T13:09:06Z,,/* Articles connexes */ ajout afrocentrisme,2010,,,,,
717938,Braveheidi,625124,142491306,142491203,0,Afrocentrisme,2017-11-11T13:07:59Z,,/* Principaux théoriciens de l'afrocentrisme */ ajout noms,64479,,,,,
717938,Braveheidi,625124,142491203,142475777,0,Afrocentrisme,2017-11-11T13:05:07Z,,/* Principaux théoriciens de l'afrocentrisme */ déplacement de la section,64392,,,,,
717938,Braveheidi,5528971,142491078,142489205,3,Discussion utilisatrice:Braveheidi,2017-11-11T13:00:55Z,,/* bénédiction union homosexuelles */,7844,,,,,
717938,Braveheidi,11234974,142482288,142482103,0,Frances Cress Welsing,2017-11-11T03:12:52Z,,/* Thèses de 1970 */,10754,,,,,
717938,Braveheidi,11234974,142482103,142481853,0,Frances Cress Welsing,2017-11-11T02:34:19Z,,/* Le racisme fonctionnel */ ajouter source,10727,,,,,
717938,Braveheidi,11234974,142481568,142481484,0,Frances Cress Welsing,2017-11-11T01:32:11Z,,/* Origine du sida */ liens,10370,,,,,
717938,Braveheidi,11234974,142481484,142481442,0,Frances Cress Welsing,2017-11-11T01:21:36Z,,/* Origine du sida */,9888,,,,,
717938,Braveheidi,11234974,142481442,142481420,0,Frances Cress Welsing,2017-11-11T01:16:20Z,,/* Origine du sida */,9500,,,,,
717938,Braveheidi,11234974,142481420,142481380,0,Frances Cress Welsing,2017-11-11T01:13:13Z,,/* Réfutation scientifique */,9429,,,,,
717938,Braveheidi,11234974,142481380,142481329,0,Frances Cress Welsing,2017-11-11T01:10:47Z,,/* Thèses de 1970 */,9404,,,,,
717938,Braveheidi,11234974,142481329,142481318,0,Frances Cress Welsing,2017-11-11T01:06:36Z,,/* Thèses de 1970 */ mise en page,9160,,,,,
717938,Braveheidi,11234974,142481318,142481308,0,Frances Cress Welsing,2017-11-11T01:05:39Z,,,9166,,,,,
717938,Braveheidi,11234974,142481308,142481279,0,Frances Cress Welsing,2017-11-11T01:05:04Z,,/* Thèses de 1970 */,9167,,,,,
717938,Braveheidi,11234974,142481279,142481267,0,Frances Cress Welsing,2017-11-11T01:02:02Z,,/* Thèses de 1970 */ correction code,9131,,,,,
717938,Braveheidi,11234974,142481267,142481255,0,Frances Cress Welsing,2017-11-11T01:01:08Z,,/* Thèses de 1970 */ citation,9131,,,,,
717938,Braveheidi,11234974,142481255,142480771,0,Frances Cress Welsing,2017-11-11T01:00:12Z,,mécanismes de défense,9106,,,,,
717938,Braveheidi,11235414,142480896,142480883,1,Discussion:Frances Cress Welsing,2017-11-11T00:35:12Z,,/* Sources en français */ nouvelle section,531,,,,,
717938,Braveheidi,11235414,142480883,142480873,1,Discussion:Frances Cress Welsing,2017-11-11T00:34:05Z,,,285,,,,,
717938,Braveheidi,11235414,142480873,0,1,Discussion:Frances Cress Welsing,2017-11-11T00:33:25Z,,"Nouvelle page : Une traduction.....mais pas que.  Cette page est issue de la page en anglais que j'ai traduite, mais je l'ai pas mal complétée à partir des lectures que j'ai feaites",167,,,,,
717938,Braveheidi,11234974,142480771,142480680,0,Frances Cress Welsing,2017-11-11T00:28:00Z,,/* Réfutation scientifique */,7995,,,,,
717938,Braveheidi,11234974,142480680,142480535,0,Frances Cress Welsing,2017-11-11T00:22:44Z,,/* Succès populaire */ correction source,7780,,,,,
717938,Braveheidi,11234974,142480535,142480468,0,Frances Cress Welsing,2017-11-11T00:15:04Z,,/* Succès populaire */ date,7623,,,,,
717938,Braveheidi,11234974,142480468,142479288,0,Frances Cress Welsing,2017-11-11T00:10:18Z,,/* Réfutation scientifique */ insertion source,7611,,,,,
717938,Braveheidi,294350,142479625,141855144,0,Public Enemy,2017-11-10T23:29:54Z,,/* Succès (1987–1994) */ Frances Cress Welsing,18406,,,,,
717938,Braveheidi,11234974,142479288,142479180,0,Frances Cress Welsing,2017-11-10T23:14:58Z,,/* Succès populaire */ informations,7194,,,,,
717938,Braveheidi,11234974,142479180,142479113,0,Frances Cress Welsing,2017-11-10T23:09:42Z,,ajout de sections,6811,,,,,
717938,Braveheidi,11234974,142479113,142478706,0,Frances Cress Welsing,2017-11-10T23:06:35Z,,/* Le racisme fonctionnel */ l'homosexualité comme castration,6742,,,,,
717938,Braveheidi,11234974,142478706,142478642,0,Frances Cress Welsing,2017-11-10T22:48:56Z,,ajout source,6366,,,,,
717938,Braveheidi,11234974,142478642,142478239,0,Frances Cress Welsing,2017-11-10T22:47:25Z,,/* Le racisme fonctionnel */ ajout source,6339,,,,,
717938,Braveheidi,11234974,142478239,142478163,0,Frances Cress Welsing,2017-11-10T22:39:04Z,,/* Le racisme fonctionnel */,5832,,,,,
717938,Braveheidi,11234974,142478163,142478108,0,Frances Cress Welsing,2017-11-10T22:37:28Z,,/* Le racisme fonctionnel */ virgule,5791,,,,,
717938,Braveheidi,11234974,142478108,142478004,0,Frances Cress Welsing,2017-11-10T22:36:14Z,,/* Le racisme fonctionnel */ ajout source,5786,,,,,
717938,Braveheidi,11234974,142478004,142477955,0,Frances Cress Welsing,2017-11-10T22:34:02Z,,,5732,,,,,
717938,Braveheidi,11234974,142477955,142477488,0,Frances Cress Welsing,2017-11-10T22:32:56Z,,,5728,,,,,
717938,Braveheidi,11234974,142477488,142477455,0,Frances Cress Welsing,2017-11-10T22:22:38Z,,/* Le racisme fonctionnel */ ajout source,5022,,,,,
717938,Braveheidi,1613598,142477270,142427024,0,Racisme antiblanc,2017-11-10T22:18:22Z,,"/* Racisme antiblanc aux États-Unis */ mention ""théorie de la mélanine""",60424,,,,,
717938,Braveheidi,11234974,142476588,142476548,0,Frances Cress Welsing,2017-11-10T22:03:08Z,,/* Articles connexes */,4689,,,,,
717938,Braveheidi,11234974,142476548,142476535,0,Frances Cress Welsing,2017-11-10T22:02:17Z,,/* Articles connexes */,4690,,,,,
717938,Braveheidi,11234974,142476535,142476513,0,Frances Cress Welsing,2017-11-10T22:01:57Z,,/* Articles connexes */,4688,,,,,
717938,Braveheidi,11234974,142476513,142476469,0,Frances Cress Welsing,2017-11-10T22:01:32Z,,/* Articles connexes */,4685,,,,,
717938,Braveheidi,11234974,142476469,142476367,0,Frances Cress Welsing,2017-11-10T22:00:32Z,,/* Articles connexes */ ajout,4684,,,,,
717938,Braveheidi,11234974,142476367,142476292,0,Frances Cress Welsing,2017-11-10T21:58:04Z,,correction code,4611,,,,,
717938,Braveheidi,11234974,142476292,142475394,0,Frances Cress Welsing,2017-11-10T21:56:12Z,,ajout portails,4611,,,,,
717938,Braveheidi,625124,142475777,142475676,0,Afrocentrisme,2017-11-10T21:44:24Z,,/* Principaux théoriciens de l'afrocentrisme */ ajout liens,64388,,,,,
717938,Braveheidi,625124,142475676,142361172,0,Afrocentrisme,2017-11-10T21:41:38Z,,ajout deux sections,64346,,,,,
717938,Braveheidi,11234974,142475394,142475316,0,Frances Cress Welsing,2017-11-10T21:34:58Z,,/* Documentaires */ ajout lien,4556,,,,,
717938,Braveheidi,11234974,142475316,142475260,0,Frances Cress Welsing,2017-11-10T21:32:26Z,,/* Articles connexes */,4533,,,,,
717938,Braveheidi,11234974,142475260,142475199,0,Frances Cress Welsing,2017-11-10T21:30:41Z,,traduction article anglais,4519,,,,,
717938,Braveheidi,11234974,142475199,142475148,0,Frances Cress Welsing,2017-11-10T21:28:07Z,,2 nouvelles sections,4465,,,,,
717938,Braveheidi,11234974,142475148,142475107,0,Frances Cress Welsing,2017-11-10T21:25:52Z,,/* Ecrits */ mise en page,4392,,,,,
717938,Braveheidi,11234974,142475107,142475092,0,Frances Cress Welsing,2017-11-10T21:24:07Z,,/* Le racisme fonctionnel */ ajout virgule entre sources,4370,,,,,
717938,Braveheidi,11234974,142475092,142475036,0,Frances Cress Welsing,2017-11-10T21:23:23Z,,/* Le racisme fonctionnel */,4366,,,,,
717938,Braveheidi,11234974,142475036,142474434,0,Frances Cress Welsing,2017-11-10T21:20:57Z,,/* Le racisme fonctionnel */ ajout de sources,4430,,,,,
717938,Braveheidi,11234974,142474434,142474419,0,Frances Cress Welsing,2017-11-10T20:59:01Z,,,3629,,,,,
717938,Braveheidi,11234974,142474419,142474304,0,Frances Cress Welsing,2017-11-10T20:58:21Z,,,4419,,,,,
717938,Braveheidi,11234974,142474304,142474219,0,Frances Cress Welsing,2017-11-10T20:53:18Z,,/* Le racisme fonctionnel */ liens,3776,,,,,
717938,Braveheidi,11234974,142474219,142474146,0,Frances Cress Welsing,2017-11-10T20:50:12Z,,/* Documentaires */ ajout lien,3654,,,,,
717938,Braveheidi,11234974,142474146,142474032,0,Frances Cress Welsing,2017-11-10T20:47:24Z,,/* Film appearances */ traduction,3611,,,,,
717938,Braveheidi,11234974,142474032,142473977,0,Frances Cress Welsing,2017-11-10T20:42:53Z,,copié-collé article en anglais,3613,,,,,
717938,Braveheidi,11234974,142473977,142473754,0,Frances Cress Welsing,2017-11-10T20:40:50Z,,expansion article,2719,,,,,
717938,Braveheidi,11234974,142473754,0,0,Frances Cress Welsing,2017-11-10T20:30:56Z,,Créé en traduisant la page « [[:en:Special:Redirect/revision/806069904|Frances Cress Welsing]] »,2976,,,,,
717938,Braveheidi,7841416,142470663,142464816,1,Discussion:Grégoire Biyogo/Admissibilité,2017-11-10T18:07:12Z,,/* Conserver */,22563,,,,,
717938,Braveheidi,7841416,142460927,142460900,1,Discussion:Grégoire Biyogo/Admissibilité,2017-11-10T11:34:40Z,,/* Supprimer */,21402,,,,,
717938,Braveheidi,7841416,142460900,142460648,1,Discussion:Grégoire Biyogo/Admissibilité,2017-11-10T11:33:28Z,,/* Grégoire Biyogo */,21404,,,,,
717938,Braveheidi,7841416,142460648,142460505,1,Discussion:Grégoire Biyogo/Admissibilité,2017-11-10T11:21:25Z,,/* Grégoire Biyogo */ statut d'universitaire contesté,20503,,,,,
717938,Braveheidi,7841416,142460505,142460423,1,Discussion:Grégoire Biyogo/Admissibilité,2017-11-10T11:14:22Z,,/* Grégoire Biyogo */ début argumentaire,19926,,,,,
